Question Type,Words (in each question post),Type
with stack trace,115,Question Type
with stack trace,93,Question Type
with stack trace,43,Question Type
with stack trace,12,Question Type
with stack trace,66,Question Type
with stack trace,44,Question Type
with stack trace,79,Question Type
with stack trace,93,Question Type
with stack trace,74,Question Type
with stack trace,224,Question Type
with stack trace,55,Question Type
with stack trace,54,Question Type
with stack trace,98,Question Type
with stack trace,1,Question Type
with stack trace,55,Question Type
with stack trace,34,Question Type
with stack trace,15,Question Type
with stack trace,146,Question Type
with stack trace,111,Question Type
with stack trace,58,Question Type
with stack trace,51,Question Type
with stack trace,10,Question Type
with stack trace,26,Question Type
with stack trace,102,Question Type
with stack trace,27,Question Type
with stack trace,14,Question Type
with stack trace,51,Question Type
with stack trace,31,Question Type
with stack trace,45,Question Type
with stack trace,4,Question Type
with stack trace,35,Question Type
with stack trace,27,Question Type
with stack trace,262,Question Type
with stack trace,22,Question Type
with stack trace,147,Question Type
with stack trace,63,Question Type
with stack trace,133,Question Type
with stack trace,77,Question Type
with stack trace,81,Question Type
with stack trace,196,Question Type
with stack trace,97,Question Type
with stack trace,67,Question Type
with stack trace,10,Question Type
with stack trace,69,Question Type
with stack trace,70,Question Type
with stack trace,53,Question Type
with stack trace,52,Question Type
with stack trace,109,Question Type
with stack trace,30,Question Type
with stack trace,85,Question Type
with stack trace,31,Question Type
with stack trace,99,Question Type
with stack trace,68,Question Type
with stack trace,58,Question Type
with stack trace,65,Question Type
with stack trace,68,Question Type
with stack trace,136,Question Type
with stack trace,9,Question Type
with stack trace,92,Question Type
with stack trace,144,Question Type
with stack trace,51,Question Type
with stack trace,77,Question Type
with stack trace,25,Question Type
with stack trace,85,Question Type
with stack trace,40,Question Type
with stack trace,78,Question Type
with stack trace,81,Question Type
with stack trace,48,Question Type
with stack trace,39,Question Type
with stack trace,19,Question Type
with stack trace,157,Question Type
with stack trace,45,Question Type
with stack trace,63,Question Type
with stack trace,193,Question Type
with stack trace,157,Question Type
with stack trace,69,Question Type
with stack trace,155,Question Type
with stack trace,57,Question Type
with stack trace,48,Question Type
with stack trace,31,Question Type
with stack trace,41,Question Type
with stack trace,62,Question Type
with stack trace,67,Question Type
with stack trace,81,Question Type
with stack trace,99,Question Type
with stack trace,58,Question Type
with stack trace,123,Question Type
with stack trace,17,Question Type
with stack trace,42,Question Type
with stack trace,71,Question Type
with stack trace,102,Question Type
with stack trace,68,Question Type
with stack trace,58,Question Type
with stack trace,24,Question Type
with stack trace,2,Question Type
with stack trace,58,Question Type
with stack trace,53,Question Type
with stack trace,112,Question Type
with stack trace,110,Question Type
with stack trace,39,Question Type
with stack trace,47,Question Type
with stack trace,97,Question Type
with stack trace,36,Question Type
with stack trace,16,Question Type
with stack trace,435,Question Type
with stack trace,23,Question Type
with stack trace,143,Question Type
with stack trace,33,Question Type
with stack trace,60,Question Type
with stack trace,80,Question Type
with stack trace,45,Question Type
with stack trace,42,Question Type
with stack trace,44,Question Type
with stack trace,115,Question Type
with stack trace,7,Question Type
with stack trace,8,Question Type
with stack trace,113,Question Type
with stack trace,56,Question Type
with stack trace,58,Question Type
with stack trace,28,Question Type
with stack trace,10,Question Type
with stack trace,45,Question Type
with stack trace,138,Question Type
with stack trace,84,Question Type
with stack trace,37,Question Type
with stack trace,187,Question Type
with stack trace,34,Question Type
with stack trace,35,Question Type
with stack trace,38,Question Type
with stack trace,37,Question Type
with stack trace,23,Question Type
with stack trace,118,Question Type
with stack trace,318,Question Type
with stack trace,21,Question Type
with stack trace,88,Question Type
with stack trace,56,Question Type
with stack trace,43,Question Type
with stack trace,40,Question Type
with stack trace,57,Question Type
with stack trace,145,Question Type
with stack trace,57,Question Type
with stack trace,34,Question Type
with stack trace,86,Question Type
with stack trace,64,Question Type
with stack trace,41,Question Type
with stack trace,51,Question Type
with stack trace,74,Question Type
with stack trace,142,Question Type
with stack trace,54,Question Type
with stack trace,280,Question Type
with stack trace,105,Question Type
with stack trace,200,Question Type
with stack trace,39,Question Type
with stack trace,109,Question Type
with stack trace,218,Question Type
with stack trace,104,Question Type
with stack trace,75,Question Type
with stack trace,23,Question Type
with stack trace,29,Question Type
with stack trace,60,Question Type
with stack trace,16,Question Type
with stack trace,14,Question Type
with stack trace,46,Question Type
with stack trace,194,Question Type
with stack trace,74,Question Type
with stack trace,64,Question Type
with stack trace,45,Question Type
with stack trace,48,Question Type
with stack trace,87,Question Type
with stack trace,21,Question Type
with stack trace,21,Question Type
with stack trace,39,Question Type
with stack trace,31,Question Type
with stack trace,55,Question Type
with stack trace,42,Question Type
with stack trace,80,Question Type
with stack trace,134,Question Type
with stack trace,57,Question Type
with stack trace,56,Question Type
with stack trace,126,Question Type
with stack trace,25,Question Type
with stack trace,39,Question Type
with stack trace,29,Question Type
with stack trace,47,Question Type
with stack trace,52,Question Type
with stack trace,60,Question Type
with stack trace,103,Question Type
with stack trace,79,Question Type
with stack trace,31,Question Type
with stack trace,46,Question Type
with stack trace,34,Question Type
with stack trace,158,Question Type
with stack trace,67,Question Type
with stack trace,16,Question Type
with stack trace,84,Question Type
with stack trace,105,Question Type
with stack trace,163,Question Type
with stack trace,117,Question Type
with stack trace,75,Question Type
with stack trace,48,Question Type
with stack trace,32,Question Type
with stack trace,49,Question Type
with stack trace,72,Question Type
with stack trace,20,Question Type
with stack trace,44,Question Type
with stack trace,28,Question Type
with stack trace,128,Question Type
with stack trace,77,Question Type
with stack trace,29,Question Type
with stack trace,35,Question Type
with stack trace,59,Question Type
with stack trace,82,Question Type
with stack trace,37,Question Type
with stack trace,105,Question Type
with stack trace,108,Question Type
with stack trace,130,Question Type
with stack trace,99,Question Type
with stack trace,79,Question Type
with stack trace,144,Question Type
with stack trace,113,Question Type
with stack trace,59,Question Type
with stack trace,122,Question Type
with stack trace,132,Question Type
with stack trace,11,Question Type
with stack trace,72,Question Type
with stack trace,58,Question Type
with stack trace,39,Question Type
with stack trace,61,Question Type
with stack trace,83,Question Type
with stack trace,54,Question Type
with stack trace,81,Question Type
with stack trace,42,Question Type
with stack trace,37,Question Type
with stack trace,5,Question Type
with stack trace,302,Question Type
with stack trace,197,Question Type
with stack trace,17,Question Type
with stack trace,51,Question Type
with stack trace,65,Question Type
with stack trace,72,Question Type
with stack trace,89,Question Type
with stack trace,66,Question Type
with stack trace,26,Question Type
with stack trace,51,Question Type
with stack trace,318,Question Type
with stack trace,16,Question Type
with stack trace,143,Question Type
with stack trace,37,Question Type
with stack trace,102,Question Type
with stack trace,99,Question Type
with stack trace,50,Question Type
with stack trace,112,Question Type
with stack trace,68,Question Type
with stack trace,20,Question Type
with stack trace,72,Question Type
with stack trace,113,Question Type
with stack trace,56,Question Type
with stack trace,16,Question Type
with stack trace,30,Question Type
with stack trace,56,Question Type
with stack trace,45,Question Type
with stack trace,34,Question Type
with stack trace,82,Question Type
with stack trace,39,Question Type
with stack trace,65,Question Type
with stack trace,68,Question Type
with stack trace,43,Question Type
with stack trace,53,Question Type
with stack trace,117,Question Type
with stack trace,69,Question Type
with stack trace,50,Question Type
with stack trace,38,Question Type
with stack trace,49,Question Type
with stack trace,35,Question Type
with stack trace,29,Question Type
with stack trace,97,Question Type
with stack trace,109,Question Type
with stack trace,22,Question Type
with stack trace,46,Question Type
with stack trace,43,Question Type
with stack trace,84,Question Type
with stack trace,25,Question Type
with stack trace,90,Question Type
with stack trace,106,Question Type
with stack trace,52,Question Type
with stack trace,70,Question Type
with stack trace,85,Question Type
with stack trace,69,Question Type
with stack trace,28,Question Type
with stack trace,55,Question Type
with stack trace,122,Question Type
with stack trace,185,Question Type
with stack trace,73,Question Type
with stack trace,76,Question Type
with stack trace,151,Question Type
with stack trace,283,Question Type
with stack trace,47,Question Type
with stack trace,163,Question Type
with stack trace,64,Question Type
with stack trace,49,Question Type
with stack trace,329,Question Type
with stack trace,181,Question Type
with stack trace,123,Question Type
with stack trace,77,Question Type
with stack trace,41,Question Type
with stack trace,147,Question Type
with stack trace,45,Question Type
with stack trace,81,Question Type
with stack trace,109,Question Type
with stack trace,111,Question Type
with stack trace,63,Question Type
with stack trace,26,Question Type
with stack trace,265,Question Type
with stack trace,103,Question Type
with stack trace,31,Question Type
with stack trace,70,Question Type
with stack trace,153,Question Type
with stack trace,30,Question Type
with stack trace,127,Question Type
with stack trace,42,Question Type
with stack trace,57,Question Type
with stack trace,67,Question Type
with stack trace,109,Question Type
with stack trace,116,Question Type
with stack trace,76,Question Type
with stack trace,70,Question Type
with stack trace,62,Question Type
with stack trace,31,Question Type
with stack trace,163,Question Type
with stack trace,51,Question Type
with stack trace,77,Question Type
with stack trace,120,Question Type
with stack trace,142,Question Type
with stack trace,115,Question Type
with stack trace,119,Question Type
with stack trace,76,Question Type
with stack trace,34,Question Type
with stack trace,96,Question Type
with stack trace,66,Question Type
with stack trace,54,Question Type
with stack trace,42,Question Type
with stack trace,22,Question Type
with stack trace,47,Question Type
with stack trace,44,Question Type
with stack trace,46,Question Type
with stack trace,67,Question Type
with stack trace,66,Question Type
with stack trace,68,Question Type
with stack trace,82,Question Type
with stack trace,41,Question Type
with stack trace,51,Question Type
with stack trace,78,Question Type
with stack trace,61,Question Type
with stack trace,33,Question Type
with stack trace,85,Question Type
with stack trace,35,Question Type
with stack trace,73,Question Type
with stack trace,26,Question Type
with stack trace,82,Question Type
with stack trace,52,Question Type
with stack trace,42,Question Type
with stack trace,187,Question Type
with stack trace,151,Question Type
with stack trace,186,Question Type
with stack trace,45,Question Type
with stack trace,82,Question Type
with stack trace,43,Question Type
with stack trace,83,Question Type
with stack trace,34,Question Type
with stack trace,90,Question Type
with stack trace,103,Question Type
with stack trace,191,Question Type
with stack trace,59,Question Type
with stack trace,69,Question Type
with stack trace,31,Question Type
with stack trace,39,Question Type
with stack trace,82,Question Type
with stack trace,36,Question Type
with stack trace,54,Question Type
with stack trace,128,Question Type
with stack trace,145,Question Type
