Question Type,Words (in each question post),Type
with stack trace,136,Question Type
with stack trace,102,Question Type
with stack trace,70,Question Type
with stack trace,51,Question Type
with stack trace,83,Question Type
with stack trace,141,Question Type
with stack trace,108,Question Type
with stack trace,147,Question Type
with stack trace,103,Question Type
with stack trace,182,Question Type
with stack trace,129,Question Type
with stack trace,41,Question Type
with stack trace,66,Question Type
with stack trace,81,Question Type
with stack trace,86,Question Type
with stack trace,31,Question Type
with stack trace,98,Question Type
with stack trace,221,Question Type
with stack trace,66,Question Type
with stack trace,106,Question Type
with stack trace,175,Question Type
with stack trace,146,Question Type
with stack trace,40,Question Type
with stack trace,56,Question Type
with stack trace,61,Question Type
with stack trace,67,Question Type
with stack trace,104,Question Type
with stack trace,70,Question Type
with stack trace,85,Question Type
with stack trace,5,Question Type
with stack trace,51,Question Type
with stack trace,103,Question Type
with stack trace,34,Question Type
with stack trace,63,Question Type
with stack trace,191,Question Type
with stack trace,42,Question Type
with stack trace,53,Question Type
with stack trace,118,Question Type
with stack trace,116,Question Type
with stack trace,42,Question Type
with stack trace,66,Question Type
with stack trace,46,Question Type
with stack trace,27,Question Type
with stack trace,39,Question Type
with stack trace,75,Question Type
with stack trace,82,Question Type
with stack trace,118,Question Type
with stack trace,89,Question Type
with stack trace,72,Question Type
with stack trace,149,Question Type
with stack trace,64,Question Type
with stack trace,26,Question Type
with stack trace,63,Question Type
with stack trace,37,Question Type
with stack trace,219,Question Type
with stack trace,34,Question Type
with stack trace,82,Question Type
with stack trace,115,Question Type
with stack trace,10,Question Type
with stack trace,97,Question Type
with stack trace,105,Question Type
with stack trace,45,Question Type
with stack trace,191,Question Type
with stack trace,71,Question Type
with stack trace,92,Question Type
with stack trace,110,Question Type
with stack trace,82,Question Type
with stack trace,172,Question Type
with stack trace,66,Question Type
with stack trace,61,Question Type
with stack trace,73,Question Type
with stack trace,59,Question Type
with stack trace,101,Question Type
with stack trace,94,Question Type
with stack trace,105,Question Type
with stack trace,79,Question Type
with stack trace,125,Question Type
with stack trace,23,Question Type
with stack trace,58,Question Type
with stack trace,115,Question Type
with stack trace,128,Question Type
with stack trace,47,Question Type
with stack trace,26,Question Type
with stack trace,166,Question Type
with stack trace,42,Question Type
with stack trace,60,Question Type
with stack trace,143,Question Type
with stack trace,32,Question Type
with stack trace,53,Question Type
with stack trace,57,Question Type
with stack trace,56,Question Type
with stack trace,284,Question Type
with stack trace,90,Question Type
with stack trace,63,Question Type
with stack trace,48,Question Type
with stack trace,33,Question Type
with stack trace,60,Question Type
with stack trace,37,Question Type
with stack trace,59,Question Type
with stack trace,74,Question Type
with stack trace,42,Question Type
with stack trace,77,Question Type
with stack trace,80,Question Type
with stack trace,64,Question Type
with stack trace,61,Question Type
with stack trace,31,Question Type
with stack trace,101,Question Type
with stack trace,146,Question Type
with stack trace,91,Question Type
with stack trace,84,Question Type
with stack trace,117,Question Type
with stack trace,129,Question Type
with stack trace,11,Question Type
with stack trace,62,Question Type
with stack trace,87,Question Type
with stack trace,157,Question Type
with stack trace,105,Question Type
with stack trace,44,Question Type
with stack trace,41,Question Type
with stack trace,46,Question Type
with stack trace,135,Question Type
with stack trace,81,Question Type
with stack trace,41,Question Type
with stack trace,48,Question Type
with stack trace,70,Question Type
with stack trace,66,Question Type
with stack trace,60,Question Type
with stack trace,46,Question Type
with stack trace,219,Question Type
with stack trace,100,Question Type
with stack trace,49,Question Type
with stack trace,77,Question Type
with stack trace,29,Question Type
with stack trace,38,Question Type
with stack trace,91,Question Type
with stack trace,28,Question Type
with stack trace,47,Question Type
with stack trace,36,Question Type
with stack trace,77,Question Type
with stack trace,27,Question Type
with stack trace,63,Question Type
with stack trace,148,Question Type
with stack trace,80,Question Type
with stack trace,81,Question Type
with stack trace,25,Question Type
with stack trace,93,Question Type
with stack trace,67,Question Type
with stack trace,90,Question Type
with stack trace,203,Question Type
with stack trace,185,Question Type
with stack trace,49,Question Type
with stack trace,49,Question Type
with stack trace,52,Question Type
with stack trace,67,Question Type
with stack trace,128,Question Type
with stack trace,56,Question Type
with stack trace,49,Question Type
with stack trace,128,Question Type
with stack trace,22,Question Type
with stack trace,91,Question Type
with stack trace,15,Question Type
with stack trace,75,Question Type
with stack trace,66,Question Type
with stack trace,85,Question Type
with stack trace,103,Question Type
with stack trace,40,Question Type
with stack trace,59,Question Type
with stack trace,51,Question Type
with stack trace,220,Question Type
with stack trace,56,Question Type
with stack trace,11,Question Type
with stack trace,79,Question Type
with stack trace,56,Question Type
with stack trace,61,Question Type
with stack trace,95,Question Type
with stack trace,51,Question Type
with stack trace,84,Question Type
with stack trace,149,Question Type
with stack trace,146,Question Type
with stack trace,60,Question Type
with stack trace,96,Question Type
with stack trace,73,Question Type
with stack trace,40,Question Type
with stack trace,86,Question Type
with stack trace,56,Question Type
with stack trace,175,Question Type
with stack trace,49,Question Type
with stack trace,35,Question Type
with stack trace,79,Question Type
with stack trace,55,Question Type
with stack trace,79,Question Type
with stack trace,105,Question Type
with stack trace,58,Question Type
with stack trace,166,Question Type
with stack trace,46,Question Type
with stack trace,25,Question Type
with stack trace,116,Question Type
with stack trace,53,Question Type
with stack trace,224,Question Type
with stack trace,88,Question Type
with stack trace,181,Question Type
with stack trace,79,Question Type
with stack trace,26,Question Type
with stack trace,61,Question Type
with stack trace,40,Question Type
with stack trace,112,Question Type
with stack trace,217,Question Type
with stack trace,141,Question Type
with stack trace,90,Question Type
with stack trace,111,Question Type
with stack trace,105,Question Type
with stack trace,140,Question Type
with stack trace,137,Question Type
with stack trace,94,Question Type
with stack trace,86,Question Type
with stack trace,50,Question Type
with stack trace,38,Question Type
with stack trace,29,Question Type
with stack trace,22,Question Type
with stack trace,100,Question Type
with stack trace,59,Question Type
with stack trace,87,Question Type
with stack trace,118,Question Type
with stack trace,71,Question Type
with stack trace,103,Question Type
with stack trace,127,Question Type
with stack trace,154,Question Type
with stack trace,126,Question Type
with stack trace,78,Question Type
with stack trace,151,Question Type
with stack trace,17,Question Type
with stack trace,59,Question Type
with stack trace,90,Question Type
with stack trace,55,Question Type
with stack trace,94,Question Type
with stack trace,56,Question Type
with stack trace,85,Question Type
